event_id,stock_id,stock_name,signal_date,notification_type,status,percentile,event_age_days,reason,trade_action
P6D-TWSE-3481-2026-06-03,3481,群創,2026-07-31,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,66.39344262295081,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-5871-2026-07-31,5871,中租-KY,2026-07-31,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,92.89617486338798,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-1605-2026-06-04,1605,華新,2026-08-03,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,59.22865013774105,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-2377-2026-08-03,2377,微星,2026-08-03,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,92.8374655647383,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2409-2026-06-04,2409,友達,2026-08-03,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,73.55371900826447,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-2609-2026-06-04,2609,陽明,2026-08-03,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,54.54545454545454,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-1101-2026-06-05,1101,台泥,2026-08-04,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,61.06442577030813,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-2458-2026-08-04,2458,義隆,2026-08-04,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,96.07843137254902,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2478-2026-08-04,2478,大毅,2026-08-04,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,94.67787114845937,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2884-2026-08-04,2884,玉山金,2026-08-04,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,96.35854341736695,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-6505-2026-08-04,6505,台塑化,2026-08-04,TWSE_TRACK_CONFIRMED,TWSE_TRACK_CONFIRMED,92.99719887955182,0,上市法人排名連續3個交易日位於同日TWSE前10%，建立40日追蹤,TRACK_ONLY
P6D-TWSE-2002-2026-06-08,2002,中鋼,2026-08-05,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,57.50708215297451,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-2606-2026-06-08,2606,裕民,2026-08-05,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,30.31161473087819,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
P6D-TWSE-3036-2026-06-08,3036,文曄,2026-08-05,TWSE_DAY40_END,TWSE_TRACK_CONFIRMED,85.8356940509915,40,上市法人40日追蹤期結束；不代表賣出,TRACK_ONLY
